,Match ID,Innings,Over,Ball,Runs From Ball,Wicket,current score
1461,238195,1,16,2,2,0,142
1462,238195,1,16,3,6,0,148
1463,238195,1,16,4,6,0,154
1464,238195,1,16,5,1,0,155
1465,238195,1,16,6,4,0,159
1466,238195,1,17,1,0,1,159
1467,238195,1,17,2,1,0,160
1468,238195,1,17,3,1,0,161
1469,238195,1,17,4,1,0,162
1470,238195,1,17,5,4,0,166
1471,238195,1,17,6,4,0,170
1472,238195,1,18,1,0,1,170
1473,238195,1,18,2,0,0,170
1474,238195,1,18,3,1,0,171
1475,238195,1,18,4,1,0,172
1476,238195,1,18,5,1,0,173
1477,238195,1,18,6,4,0,177
1478,238195,1,19,1,1,0,178
1479,238195,1,19,2,0,0,178
1480,238195,1,19,3,2,0,180
1481,238195,1,19,4,1,0,181
1482,238195,1,19,5,2,0,183
1483,238195,1,19,6,1,0,184
1484,238195,1,20,1,1,0,185
1485,238195,1,20,2,6,0,191
1486,238195,1,20,3,0,1,191
1487,238195,1,20,4,4,0,195
1488,238195,1,20,5,2,0,197
1489,238195,1,20,6,4,0,201
1610,249227,1,1,1,0,0,0
1611,249227,1,1,2,5,0,5
1612,249227,1,1,3,0,0,5
1613,249227,1,1,4,1,0,6
1614,249227,1,1,5,0,0,6
1615,249227,1,1,6,0,0,6
1616,249227,1,2,1,4,0,10
1617,249227,1,2,2,0,0,10
1618,249227,1,2,3,4,0,14
1619,249227,1,2,4,2,0,16
1620,249227,1,2,5,4,0,20
1621,249227,1,2,6,0,0,20
1622,249227,1,3,1,0,0,20
1623,249227,1,3,2,0,0,20
1624,249227,1,3,3,2,0,22
1625,249227,1,3,4,0,0,22
1626,249227,1,3,5,0,0,22
1627,249227,1,3,6,0,0,22
1628,249227,1,4,1,6,0,28
1629,249227,1,4,2,0,1,28
1630,249227,1,4,3,0,0,28
1631,249227,1,4,4,4,0,32
1632,249227,1,4,5,1,0,33
1633,249227,1,4,6,1,0,34
1634,249227,1,5,1,1,0,35
1635,249227,1,5,2,1,0,36
1636,249227,1,5,3,6,0,42
1637,249227,1,5,4,4,0,46
1638,249227,1,5,5,4,0,50
1639,249227,1,5,6,2,0,52
1640,249227,1,6,1,6,0,58
1641,249227,1,6,2,6,0,64
1642,249227,1,6,3,6,0,70
1643,249227,1,6,4,1,0,71
1644,249227,1,6,5,1,0,72
1645,249227,1,6,6,1,0,73
1646,249227,1,7,1,0,0,73
1647,249227,1,7,2,1,0,74
1648,249227,1,7,3,1,0,75
1649,249227,1,7,4,0,0,75
1650,249227,1,7,5,6,0,81
1651,249227,1,7,6,2,0,83
1652,249227,1,8,1,2,0,85
1653,249227,1,8,2,1,0,86
1654,249227,1,8,3,6,0,92
1655,249227,1,8,4,1,0,93
1656,249227,1,8,5,0,0,93
1657,249227,1,8,6,4,0,97
1658,249227,1,9,1,0,1,97
1659,249227,1,9,2,4,0,101
1660,249227,1,9,3,0,0,101
1661,249227,1,9,4,2,0,103
1662,249227,1,9,5,1,0,104
1663,249227,1,9,6,1,0,105
1664,249227,1,10,1,0,0,105
1665,249227,1,10,2,1,0,106
1666,249227,1,10,3,4,0,110
1667,249227,1,10,4,0,0,110
1668,249227,1,10,5,1,0,111
1669,249227,1,10,6,6,0,117
1670,249227,1,11,1,6,0,123
1671,249227,1,11,2,0,1,123
1672,249227,1,11,3,3,0,126
1673,249227,1,11,4,1,0,127
1674,249227,1,11,5,1,0,128
1675,249227,1,11,6,1,0,129
1676,249227,1,12,1,4,0,133
1677,249227,1,12,2,0,0,133
1678,249227,1,12,3,2,0,135
1679,249227,1,12,4,2,0,137
1680,249227,1,12,5,1,0,138
1681,249227,1,12,6,1,0,139
1682,249227,1,13,1,2,0,141
1683,249227,1,13,2,6,0,147
1684,249227,1,13,3,1,0,148
1685,249227,1,13,4,0,0,148
1686,249227,1,13,5,1,0,149
1687,249227,1,13,6,0,0,149
1688,249227,1,14,1,0,1,149
1689,249227,1,14,2,1,0,150
1690,249227,1,14,3,0,0,150
1691,249227,1,14,4,2,0,152
1692,249227,1,14,5,0,0,152
1693,249227,1,14,6,1,0,153
1694,249227,1,15,1,2,0,155
1695,249227,1,15,2,0,1,155
1696,249227,1,15,3,0,0,155
1697,249227,1,15,4,0,0,155
1698,249227,1,15,5,1,0,156
1699,249227,1,15,6,1,0,157
1700,249227,1,16,1,4,0,161
1701,249227,1,16,2,4,0,165
1702,249227,1,16,3,1,0,166
1703,249227,1,16,4,0,0,166
1704,249227,1,16,5,1,0,167
1705,249227,1,16,6,1,0,168
1706,249227,1,17,1,1,0,169
1707,249227,1,17,2,0,0,169
1708,249227,1,17,3,6,0,175
1709,249227,1,17,4,1,0,176
1710,249227,1,17,5,4,0,180
1711,249227,1,17,6,2,0,182
1712,249227,1,18,1,1,0,183
1713,249227,1,18,2,1,0,184
1714,249227,1,18,3,1,0,185
1715,249227,1,18,4,2,0,187
1716,249227,1,18,5,1,0,188
1717,249227,1,18,6,6,0,194
1718,249227,1,19,1,0,0,194
1719,249227,1,19,2,1,0,195
1720,249227,1,19,3,4,0,199
1721,249227,1,19,4,2,0,201
1722,249227,1,19,5,1,0,202
1723,249227,1,19,6,2,0,204
1724,249227,1,20,1,0,0,204
1725,249227,1,20,2,6,0,210
1726,249227,1,20,3,2,0,212
1727,249227,1,20,4,6,0,218
1728,249227,1,20,5,2,0,220
1729,249227,1,20,6,1,0,221
1850,251487,1,1,1,4,0,4
1851,251487,1,1,2,1,0,5
1852,251487,1,1,3,0,0,5
1853,251487,1,1,4,1,0,6
1854,251487,1,1,5,0,0,6
1855,251487,1,1,6,6,0,12
1856,251487,1,2,1,4,0,16
1857,251487,1,2,2,4,0,20
1858,251487,1,2,3,4,0,24
1859,251487,1,2,4,1,0,25
1860,251487,1,2,5,4,0,29
1861,251487,1,2,6,0,0,29
1862,251487,1,3,1,0,0,29
1863,251487,1,3,2,1,0,30
1864,251487,1,3,3,0,0,30
1865,251487,1,3,4,1,0,31
1866,251487,1,3,5,2,0,33
1867,251487,1,3,6,0,0,33
1868,251487,1,4,1,4,0,37
1869,251487,1,4,2,1,0,38
1870,251487,1,4,3,4,0,42
1871,251487,1,4,4,0,0,42
1872,251487,1,4,5,1,0,43
1873,251487,1,4,6,6,0,49
1874,251487,1,5,1,0,0,49
1875,251487,1,5,2,0,0,49
1876,251487,1,5,3,2,0,51
1877,251487,1,5,4,2,0,53
1878,251487,1,5,5,2,0,55
1879,251487,1,5,6,4,0,59
1880,251487,1,6,1,1,0,60
1881,251487,1,6,2,4,0,64
1882,251487,1,6,3,1,0,65
1883,251487,1,6,4,0,0,65
1884,251487,1,6,5,0,0,65
1885,251487,1,6,6,1,0,66
1886,251487,1,7,1,6,0,72
1887,251487,1,7,2,0,0,72
1888,251487,1,7,3,6,0,78
1889,251487,1,7,4,1,0,79
1890,251487,1,7,5,1,0,80
1891,251487,1,7,6,0,0,80
1892,251487,1,8,1,0,0,80
1893,251487,1,8,2,0,1,80
1894,251487,1,8,3,0,0,80
1895,251487,1,8,4,1,0,81
1896,251487,1,8,5,1,0,82
1897,251487,1,8,6,0,0,82
1898,251487,1,9,1,0,1,82
1899,251487,1,9,2,1,0,83
1900,251487,1,9,3,1,0,84
1901,251487,1,9,4,0,0,84
1902,251487,1,9,5,4,0,88
1903,251487,1,9,6,2,0,90
1904,251487,1,10,1,0,0,90
1905,251487,1,10,2,4,0,94
1906,251487,1,10,3,0,0,94
1907,251487,1,10,4,6,0,100
1908,251487,1,10,5,1,0,101
1909,251487,1,10,6,0,0,101
1910,251487,1,11,1,0,0,101
1911,251487,1,11,2,1,0,102
1912,251487,1,11,3,0,0,102
1913,251487,1,11,4,0,0,102
1914,251487,1,11,5,1,0,103
1915,251487,1,11,6,3,0,106
1916,251487,1,12,1,0,0,106
1917,251487,1,12,2,0,0,106
1918,251487,1,12,3,1,0,107
1919,251487,1,12,4,0,1,107
1920,251487,1,12,5,1,0,108
1921,251487,1,12,6,0,0,108
1922,251487,1,13,1,1,0,109
1923,251487,1,13,2,2,0,111
1924,251487,1,13,3,4,0,115
1925,251487,1,13,4,4,0,119
1926,251487,1,13,5,2,0,121
1927,251487,1,13,6,1,0,122
1928,251487,1,14,1,1,0,123
1929,251487,1,14,2,1,0,124
1930,251487,1,14,3,3,0,127
1931,251487,1,14,4,1,0,128
1932,251487,1,14,5,1,0,129
1933,251487,1,14,6,1,0,130
1934,251487,1,15,1,1,0,131
1935,251487,1,15,2,0,0,131
1936,251487,1,15,3,0,0,131
1937,251487,1,15,4,0,1,131
1938,251487,1,15,5,0,0,131
1939,251487,1,15,6,1,0,132
1940,251487,1,16,1,1,0,133
1941,251487,1,16,2,0,0,133
1942,251487,1,16,3,2,0,135
1943,251487,1,16,4,0,1,135
1944,251487,1,16,5,0,0,135
1945,251487,1,16,6,0,0,135
1946,251487,1,17,1,1,0,136
1947,251487,1,17,2,1,0,137
1948,251487,1,17,3,4,0,141
1949,251487,1,17,4,1,0,142
1950,251487,1,17,5,0,0,142
1951,251487,1,17,6,1,0,143
1952,251487,1,18,1,1,0,144
1953,251487,1,18,2,6,0,150
1954,251487,1,18,3,0,1,150
1955,251487,1,18,4,1,0,151
1956,251487,1,18,5,0,0,151
1957,251487,1,18,6,1,0,152
1958,251487,1,19,1,1,0,153
1959,251487,1,19,2,1,0,154
1960,251487,1,19,3,0,0,154
1961,251487,1,19,4,1,0,155
1962,251487,1,19,5,1,0,156
1963,251487,1,19,6,0,1,156
1964,251487,1,20,1,2,0,158
1965,251487,1,20,2,1,0,159
1966,251487,1,20,3,0,0,159
1967,251487,1,20,4,0,1,159
1968,251487,1,20,5,2,0,161
1969,251487,1,20,6,1,0,162
2005,251488,1,1,1,0,0,0
2006,251488,1,1,2,0,0,0
2007,251488,1,1,3,0,1,0
2008,251488,1,1,4,3,0,3
2009,251488,1,1,5,4,0,7
2010,251488,1,1,6,2,0,9
2011,251488,1,2,1,0,0,9
2012,251488,1,2,2,4,0,13
2013,251488,1,2,3,0,0,13
2014,251488,1,2,4,1,0,14
2015,251488,1,2,5,2,0,16
2016,251488,1,2,6,1,0,17
2017,251488,1,3,1,0,0,17
2018,251488,1,3,2,6,0,23
2019,251488,1,3,3,1,0,24
2020,251488,1,3,4,0,0,24
2021,251488,1,3,5,0,1,24
2022,251488,1,3,6,0,0,24
2023,251488,1,4,1,1,0,25
2024,251488,1,4,2,1,0,26
2025,251488,1,4,3,0,0,26
2026,251488,1,4,4,0,1,26
2027,251488,1,4,5,0,0,26
2028,251488,1,4,6,0,0,26
2029,251488,1,5,1,1,0,27
2030,251488,1,5,2,1,0,28
2031,251488,1,5,3,0,0,28
2032,251488,1,5,4,0,0,28
2033,251488,1,5,5,1,0,29
2034,251488,1,5,6,1,0,30
2035,251488,1,6,1,0,0,30
2036,251488,1,6,2,1,0,31
2037,251488,1,6,3,1,0,32
2038,251488,1,6,4,4,0,36
2039,251488,1,6,5,4,0,40
2040,251488,1,6,6,0,0,40
2041,251488,1,7,1,1,0,41
2042,251488,1,7,2,1,0,42
2043,251488,1,7,3,1,0,43
2044,251488,1,7,4,0,0,43
2045,251488,1,7,5,1,0,44
2046,251488,1,7,6,0,1,44
2047,251488,1,8,1,0,0,44
2048,251488,1,8,2,1,0,45
2049,251488,1,8,3,0,0,45
2050,251488,1,8,4,1,0,46
2051,251488,1,8,5,5,0,51
2052,251488,1,8,6,0,0,51
2053,251488,1,9,1,0,0,51
2054,251488,1,9,2,0,1,51
2055,251488,1,9,3,1,0,52
2056,251488,1,9,4,0,0,52
2057,251488,1,9,5,0,0,52
2058,251488,1,9,6,0,0,52
2059,251488,1,10,1,0,0,52
2060,251488,1,10,2,0,0,52
2061,251488,1,10,3,1,0,53
2062,251488,1,10,4,1,0,54
2063,251488,1,10,5,1,0,55
2064,251488,1,10,6,0,0,55
2065,251488,1,11,1,1,0,56
2066,251488,1,11,2,1,0,57
2067,251488,1,11,3,1,1,58
2068,251488,1,11,4,1,0,59
2069,251488,1,11,5,0,0,59
2070,251488,1,11,6,1,0,60
2071,251488,1,12,1,0,0,60
2072,251488,1,12,2,0,0,60
2073,251488,1,12,3,1,0,61
2074,251488,1,12,4,0,1,61
2075,251488,1,12,5,0,0,61
2076,251488,1,12,6,0,0,61
2077,251488,1,13,1,0,0,61
2078,251488,1,13,2,0,0,61
2079,251488,1,13,3,1,0,62
2080,251488,1,13,4,0,0,62
2081,251488,1,13,5,4,0,66
2082,251488,1,13,6,0,0,66
2083,251488,1,14,1,2,0,68
2084,251488,1,14,2,1,0,69
2085,251488,1,14,3,0,0,69
2086,251488,1,14,4,0,0,69
2087,251488,1,14,5,1,0,70
2088,251488,1,14,6,1,0,71
2089,251488,1,15,1,0,1,71
2090,251488,1,15,2,0,0,71
2091,251488,1,15,3,0,0,71
2092,251488,1,15,4,1,0,72
2093,251488,1,15,5,4,0,76
2094,251488,1,15,6,4,0,80
2095,251488,1,16,1,6,0,86
2096,251488,1,16,2,1,0,87
2097,251488,1,16,3,1,0,88
2098,251488,1,16,4,4,0,92
2099,251488,1,16,5,2,0,94
2100,251488,1,16,6,6,0,100
2101,251488,1,17,1,1,0,101
2102,251488,1,17,2,0,0,101
2103,251488,1,17,3,1,0,102
2104,251488,1,17,4,0,0,102
2105,251488,1,17,5,2,0,104
2106,251488,1,17,6,4,0,108
2107,251488,1,18,1,1,0,109
2108,251488,1,18,2,1,0,110
2109,251488,1,18,3,1,0,111
2110,251488,1,18,4,4,0,115
2111,251488,1,18,5,0,0,115
2112,251488,1,18,6,0,1,115
2113,251488,1,19,1,0,0,115
2114,251488,1,19,2,0,1,115
2226,255954,1,1,1,0,0,0
2227,255954,1,1,2,1,0,1
2228,255954,1,1,3,1,0,2
2229,255954,1,1,4,0,0,2
2230,255954,1,1,5,0,0,2
2231,255954,1,1,6,0,0,2
2232,255954,1,2,1,0,0,2
2233,255954,1,2,2,0,0,2
2234,255954,1,2,3,9,0,11
2235,255954,1,2,4,0,0,11
2236,255954,1,2,5,4,0,15
2237,255954,1,2,6,0,0,15
2238,255954,1,3,1,1,0,16
2239,255954,1,3,2,1,0,17
2240,255954,1,3,3,1,0,18
2241,255954,1,3,4,0,0,18
2242,255954,1,3,5,1,0,19
2243,255954,1,3,6,0,1,19
2244,255954,1,4,1,0,0,19
2245,255954,1,4,2,0,0,19
2246,255954,1,4,3,0,0,19
2247,255954,1,4,4,1,0,20
2248,255954,1,4,5,4,0,24
2249,255954,1,4,6,0,0,24
2250,255954,1,5,1,0,0,24
2251,255954,1,5,2,0,0,24
2252,255954,1,5,3,0,0,24
2253,255954,1,5,4,2,0,26
2254,255954,1,5,5,4,0,30
2255,255954,1,5,6,1,0,31
2256,255954,1,6,1,0,1,31
2257,255954,1,6,2,0,0,31
2258,255954,1,6,3,0,0,31
2259,255954,1,6,4,0,0,31
2260,255954,1,6,5,0,0,31
2261,255954,1,6,6,0,0,31
2262,255954,1,7,1,0,0,31
2263,255954,1,7,2,2,0,33
2264,255954,1,7,3,0,0,33
2265,255954,1,7,4,1,0,34
2266,255954,1,7,5,0,0,34
2267,255954,1,7,6,0,1,34
2268,255954,1,8,1,0,0,34
2269,255954,1,8,2,1,0,35
2270,255954,1,8,3,0,0,35
2271,255954,1,8,4,6,0,41
2272,255954,1,8,5,0,0,41
2273,255954,1,8,6,0,1,41
2274,255954,1,9,1,4,0,45
2275,255954,1,9,2,0,0,45
2276,255954,1,9,3,4,0,49
2277,255954,1,9,4,0,0,49
2278,255954,1,9,5,0,0,49
2279,255954,1,9,6,0,0,49
2280,255954,1,10,1,0,0,49
2281,255954,1,10,2,1,0,50
2282,255954,1,10,3,2,0,52
2283,255954,1,10,4,4,0,56
2284,255954,1,10,5,1,0,57
2285,255954,1,10,6,0,0,57
2286,255954,1,11,1,0,0,57
2287,255954,1,11,2,2,0,59
2288,255954,1,11,3,0,0,59
2289,255954,1,11,4,1,0,60
2290,255954,1,11,5,1,0,61
2291,255954,1,11,6,1,0,62
2292,255954,1,12,1,1,0,63
2293,255954,1,12,2,0,0,63
2294,255954,1,12,3,0,0,63
2295,255954,1,12,4,1,0,64
2296,255954,1,12,5,0,1,64
2297,255954,1,12,6,0,0,64
2298,255954,1,13,1,0,0,64
2299,255954,1,13,2,0,0,64
2300,255954,1,13,3,4,0,68
2301,255954,1,13,4,6,0,74
2302,255954,1,13,5,1,0,75
2303,255954,1,13,6,1,0,76
2304,255954,1,14,1,0,0,76
2305,255954,1,14,2,0,0,76
2306,255954,1,14,3,0,0,76
2307,255954,1,14,4,1,0,77
2308,255954,1,14,5,0,0,77
2309,255954,1,14,6,6,0,83
2310,255954,1,15,1,1,0,84
2311,255954,1,15,2,1,0,85
2312,255954,1,15,3,1,0,86
2313,255954,1,15,4,6,0,92
2314,255954,1,15,5,1,0,93
2315,255954,1,15,6,1,0,94
2316,255954,1,16,1,4,0,98
2317,255954,1,16,2,2,0,100
2318,255954,1,16,3,1,0,101
2319,255954,1,16,4,0,1,101
2320,255954,1,16,5,0,0,101
2321,255954,1,16,6,2,0,103
2322,255954,1,17,1,0,0,103
2323,255954,1,17,2,1,0,104
2324,255954,1,17,3,1,0,105
2325,255954,1,17,4,0,0,105
2326,255954,1,17,5,2,0,107
2327,255954,1,17,6,1,0,108
2328,255954,1,18,1,0,0,108
2329,255954,1,18,2,0,0,108
2330,255954,1,18,3,1,0,109
2331,255954,1,18,4,1,0,110
2332,255954,1,18,5,1,0,111
2333,255954,1,18,6,2,0,113
2334,255954,1,19,1,1,0,114
2335,255954,1,19,2,1,0,115
2336,255954,1,19,3,1,0,116
2337,255954,1,19,4,2,0,118
2338,255954,1,19,5,2,1,120
2339,255954,1,19,6,0,1,120
2340,255954,1,20,1,2,0,122
2341,255954,1,20,2,1,0,123
2342,255954,1,20,3,0,0,123
2343,255954,1,20,4,0,1,123
2344,255954,1,20,5,1,0,124
2345,255954,1,20,6,2,0,126
2465,258463,1,1,1,0,0,0
2466,258463,1,1,2,0,0,0
2467,258463,1,1,3,0,0,0
2468,258463,1,1,4,1,0,1
2469,258463,1,1,5,4,0,5
2470,258463,1,1,6,4,0,9
2471,258463,1,2,1,0,0,9
2472,258463,1,2,2,0,0,9
2473,258463,1,2,3,4,0,13
2474,258463,1,2,4,0,1,13
2475,258463,1,2,5,1,0,14
2476,258463,1,2,6,5,0,19
2477,258463,1,3,1,0,0,19
2478,258463,1,3,2,1,0,20
2479,258463,1,3,3,4,0,24
2480,258463,1,3,4,6,0,30
2481,258463,1,3,5,0,0,30
2482,258463,1,3,6,0,0,30
2483,258463,1,4,1,4,0,34
2484,258463,1,4,2,4,0,38
2485,258463,1,4,3,4,0,42
2486,258463,1,4,4,0,0,42
2487,258463,1,4,5,4,0,46
2488,258463,1,4,6,1,0,47
2489,258463,1,5,1,3,0,50
2490,258463,1,5,2,1,0,51
2491,258463,1,5,3,0,0,51
2492,258463,1,5,4,4,0,55
2493,258463,1,5,5,2,0,57
2494,258463,1,5,6,0,0,57
2495,258463,1,6,1,0,0,57
2496,258463,1,6,2,4,0,61
2497,258463,1,6,3,0,0,61
2498,258463,1,6,4,0,0,61
2499,258463,1,6,5,1,0,62
2500,258463,1,6,6,0,0,62
2501,258463,1,7,1,4,0,66
2502,258463,1,7,2,6,0,72
2503,258463,1,7,3,1,0,73
2504,258463,1,7,4,1,0,74
2505,258463,1,7,5,0,0,74
2506,258463,1,7,6,1,0,75
2507,258463,1,8,1,0,0,75
2508,258463,1,8,2,1,0,76
2509,258463,1,8,3,1,0,77
2510,258463,1,8,4,0,0,77
2511,258463,1,8,5,2,0,79
2512,258463,1,8,6,2,0,81
2513,258463,1,9,1,2,0,83
2514,258463,1,9,2,1,0,84
2515,258463,1,9,3,2,0,86
2516,258463,1,9,4,1,0,87
2517,258463,1,9,5,1,0,88
2518,258463,1,9,6,0,0,88
2519,258463,1,10,1,0,0,88
2520,258463,1,10,2,4,0,92
2521,258463,1,10,3,2,0,94
2522,258463,1,10,4,0,0,94
2523,258463,1,10,5,1,0,95
2524,258463,1,10,6,2,0,97
2525,258463,1,11,1,0,1,97
2526,258463,1,11,2,0,0,97
2527,258463,1,11,3,1,0,98
2528,258463,1,11,4,1,0,99
2529,258463,1,11,5,2,0,101
2530,258463,1,11,6,6,0,107
2531,258463,1,12,1,2,0,109
2532,258463,1,12,2,0,0,109
2533,258463,1,12,3,0,0,109
2534,258463,1,12,4,1,0,110
2535,258463,1,12,5,4,0,114
2536,258463,1,12,6,1,0,115
2537,258463,1,13,1,0,1,115
2538,258463,1,13,2,6,0,121
2539,258463,1,13,3,0,0,121
2540,258463,1,13,4,1,0,122
2541,258463,1,13,5,1,0,123
2542,258463,1,13,6,1,0,124
2543,258463,1,14,1,1,0,125
2544,258463,1,14,2,5,0,130
2545,258463,1,14,3,2,1,132
2546,258463,1,14,4,3,0,135
2547,258463,1,14,5,4,0,139
2548,258463,1,14,6,1,0,140
2549,258463,1,15,1,4,0,144
2550,258463,1,15,2,1,0,145
2551,258463,1,15,3,2,0,147
2552,258463,1,15,4,2,0,149
2553,258463,1,15,5,0,0,149
2554,258463,1,15,6,4,0,153
2555,258463,1,16,1,2,0,155
2556,258463,1,16,2,6,0,161
2557,258463,1,16,3,1,0,162
2558,258463,1,16,4,6,0,168
2559,258463,1,16,5,0,0,168
2560,258463,1,16,6,2,0,170
2561,258463,1,17,1,1,0,171
2562,258463,1,17,2,6,0,177
2563,258463,1,17,3,1,0,178
2564,258463,1,17,4,4,0,182
2565,258463,1,17,5,4,0,186
2566,258463,1,17,6,1,0,187
2567,258463,1,18,1,3,0,190
2568,258463,1,18,2,0,0,190
2569,258463,1,18,3,0,1,190
2570,258463,1,18,4,1,0,191
2571,258463,1,18,5,1,0,192
2572,258463,1,18,6,6,0,198
2573,258463,1,19,1,1,0,199
2574,258463,1,19,2,0,1,199
2575,258463,1,19,3,4,0,203
2576,258463,1,19,4,0,0,203
2577,258463,1,19,5,1,0,204
2578,258463,1,19,6,0,1,204
2579,258463,1,20,1,1,0,205
2580,258463,1,20,2,1,0,206
2581,258463,1,20,3,0,1,206
2582,258463,1,20,4,1,0,207
2583,258463,1,20,5,0,0,207
2584,258463,1,20,6,1,0,208
2705,258464,1,1,1,4,0,4
2706,258464,1,1,2,3,0,7
2707,258464,1,1,3,0,0,7
2708,258464,1,1,4,0,0,7
2709,258464,1,1,5,0,0,7
2710,258464,1,1,6,0,0,7
2711,258464,1,2,1,0,0,7
2712,258464,1,2,2,1,0,8
2713,258464,1,2,3,0,0,8
2714,258464,1,2,4,0,0,8
2715,258464,1,2,5,0,0,8
2716,258464,1,2,6,0,0,8
2717,258464,1,3,1,0,0,8
2718,258464,1,3,2,0,0,8
2719,258464,1,3,3,4,0,12
2720,258464,1,3,4,2,0,14
2721,258464,1,3,5,4,0,18
2722,258464,1,3,6,1,0,19
2723,258464,1,4,1,4,0,23
2724,258464,1,4,2,4,0,27
2725,258464,1,4,3,4,0,31
2726,258464,1,4,4,0,0,31
2727,258464,1,4,5,1,0,32
2728,258464,1,4,6,1,0,33
2729,258464,1,5,1,1,0,34
2730,258464,1,5,2,1,0,35
2731,258464,1,5,3,4,0,39
2732,258464,1,5,4,0,0,39
2733,258464,1,5,5,1,0,40
2734,258464,1,5,6,4,0,44
2735,258464,1,6,1,1,0,45
2736,258464,1,6,2,4,0,49
2737,258464,1,6,3,0,1,49
2738,258464,1,6,4,0,0,49
2739,258464,1,6,5,1,0,50
2740,258464,1,6,6,0,0,50
2741,258464,1,7,1,0,0,50
2742,258464,1,7,2,1,0,51
2743,258464,1,7,3,0,0,51
2744,258464,1,7,4,0,0,51
2745,258464,1,7,5,0,0,51
2746,258464,1,7,6,1,0,52
2747,258464,1,8,1,2,0,54
2748,258464,1,8,2,1,0,55
2749,258464,1,8,3,1,0,56
2750,258464,1,8,4,0,0,56
2751,258464,1,8,5,1,0,57
2752,258464,1,8,6,1,0,58
2753,258464,1,9,1,0,0,58
2754,258464,1,9,2,0,0,58
2755,258464,1,9,3,2,0,60
2756,258464,1,9,4,4,0,64
2757,258464,1,9,5,0,1,64
2758,258464,1,9,6,0,0,64
2759,258464,1,10,1,4,0,68
2760,258464,1,10,2,1,0,69
2761,258464,1,10,3,2,0,71
2762,258464,1,10,4,1,0,72
2763,258464,1,10,5,6,0,78
2764,258464,1,10,6,0,0,78
2765,258464,1,11,1,6,0,84
2766,258464,1,11,2,1,0,85
2767,258464,1,11,3,1,0,86
2768,258464,1,11,4,2,0,88
2769,258464,1,11,5,1,0,89
2770,258464,1,11,6,1,0,90
2771,258464,1,12,1,1,0,91
2772,258464,1,12,2,1,0,92
2773,258464,1,12,3,1,0,93
2774,258464,1,12,4,1,0,94
2775,258464,1,12,5,6,0,100
2776,258464,1,12,6,4,0,104
2777,258464,1,13,1,2,0,106
2778,258464,1,13,2,1,0,107
2779,258464,1,13,3,1,0,108
2780,258464,1,13,4,0,1,108
2781,258464,1,13,5,4,0,112
2782,258464,1,13,6,1,0,113
2783,258464,1,14,1,1,0,114
2784,258464,1,14,2,1,0,115
2785,258464,1,14,3,2,0,117
2786,258464,1,14,4,6,0,123
2787,258464,1,14,5,1,0,124
2788,258464,1,14,6,2,0,126
2789,258464,1,15,1,4,0,130
2790,258464,1,15,2,0,1,130
2791,258464,1,15,3,2,0,132
2792,258464,1,15,4,4,0,136
2793,258464,1,15,5,1,0,137
2794,258464,1,15,6,1,0,138
2795,258464,1,16,1,0,0,138
2796,258464,1,16,2,2,0,140
2797,258464,1,16,3,0,0,140
2798,258464,1,16,4,2,0,142
2799,258464,1,16,5,2,0,144
2800,258464,1,16,6,0,0,144
2801,258464,1,17,1,0,0,144
2802,258464,1,17,2,1,0,145
2803,258464,1,17,3,1,0,146
2804,258464,1,17,4,0,1,146
2805,258464,1,17,5,0,0,146
2806,258464,1,17,6,1,0,147
2807,258464,1,18,1,0,0,147
2808,258464,1,18,2,0,0,147
2809,258464,1,18,3,6,0,153
2810,258464,1,18,4,1,0,154
2811,258464,1,18,5,1,0,155
2812,258464,1,18,6,2,0,157
2813,258464,1,19,1,1,0,158
2814,258464,1,19,2,0,1,158
2815,258464,1,19,3,2,0,160
2816,258464,1,19,4,1,1,161
2817,258464,1,19,5,1,0,162
2818,258464,1,19,6,0,0,162
2819,258464,1,20,1,0,0,162
2820,258464,1,20,2,2,0,164
2821,258464,1,20,3,2,0,166
2822,258464,1,20,4,2,0,168
2823,258464,1,20,5,0,0,168
2824,258464,1,20,6,1,0,169
2943,287853,1,1,1,4,0,4
2944,287853,1,1,2,0,0,4
2945,287853,1,1,3,1,0,5
2946,287853,1,1,4,1,0,6
2947,287853,1,1,5,2,0,8
2948,287853,1,1,6,0,0,8
2949,287853,1,2,1,1,0,9
2950,287853,1,2,2,1,0,10
2951,287853,1,2,3,0,0,10
2952,287853,1,2,4,0,0,10
2953,287853,1,2,5,0,0,10
2954,287853,1,2,6,4,0,14
2955,287853,1,3,1,6,0,20
2956,287853,1,3,2,1,0,21
2957,287853,1,3,3,1,0,22
2958,287853,1,3,4,5,0,27
2959,287853,1,3,5,1,0,28
2960,287853,1,3,6,1,0,29
2961,287853,1,4,1,0,0,29
2962,287853,1,4,2,0,0,29
2963,287853,1,4,3,1,0,30
2964,287853,1,4,4,0,0,30
2965,287853,1,4,5,6,0,36
2966,287853,1,4,6,6,0,42
2967,287853,1,5,1,0,0,42
2968,287853,1,5,2,1,0,43
2969,287853,1,5,3,1,0,44
2970,287853,1,5,4,0,0,44
2971,287853,1,5,5,1,0,45
2972,287853,1,5,6,1,0,46
2973,287853,1,6,1,2,0,48
2974,287853,1,6,2,4,0,52
2975,287853,1,6,3,0,0,52
2976,287853,1,6,4,1,0,53
2977,287853,1,6,5,1,0,54
2978,287853,1,6,6,0,0,54
